year,month,day,data,median,LB,UB
2024,7,6,4.639233545,4.639233545,4.639233545,4.639233545
2024,7,13,5.77146935690966,5.76178039835157,4.44343255708107,7.24100419662624
2024,7,20,7.5894454612647,7.57874173803882,6.17409585674259,9.00123595659928
2024,7,27,8.31586148484912,9.07991932489486,7.49767056952293,11.2409227527269
2024,8,3,10.14597125,10.1489471349052,8.72102841612086,11.8921995968659
2024,8,10,10.3878890743268,10.3622275923795,9.04134090556618,11.9040442431165
2024,8,17,9.43935897306579,10.0405528319145,8.72547061695303,11.3705075296096
2024,8,24,9.8335954367063,9.46684827705399,8.13997333960983,10.6949679861518
2024,8,31,8.89785486720329,8.7418047963765,7.38837534970191,10.0068847887806
2024,9,7,7.7209275110611,7.96895849190304,6.63369245976514,9.50593837605055
2024,9,14,6.6913045971869,7.16578427290343,5.78148769381472,9.24477081727518
2024,9,21,5.27958040856262,6.40304245956853,4.87330481430328,9.1960251405346
